metric,scenario,granularity,series_key,series_label,date,actual_value,model_name,model_origin,model_family,forecast_value,forecast_type,horizon_days,forecast_start_date,run_id,source_artifact,is_baseline,is_challenger,is_deferred,is_selected_champion,risk_status,lower_bound,upper_bound,interval_level,extraction_run_id
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-20,146653.38573100002,FixedGrowth_1_5,baseline,growth_baseline,146471.46243165,backtest,1,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-21,146653.38573100002,FixedGrowth_1_5,baseline,growth_baseline,146544.6615633,backtest,2,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-22,146371.52579200006,FixedGrowth_1_5,baseline,growth_baseline,146617.86069494998,backtest,3,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-23,146371.52579200006,FixedGrowth_1_5,baseline,growth_baseline,146691.0598266,backtest,4,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-24,146371.70022399997,FixedGrowth_1_5,baseline,growth_baseline,146764.25895825,backtest,5,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-25,146520.83120299998,FixedGrowth_1_5,baseline,growth_baseline,146837.4580899,backtest,6,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-26,146729.932149,FixedGrowth_1_5,baseline,growth_baseline,146910.65722155,backtest,7,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-27,146989.56997100005,FixedGrowth_1_5,baseline,growth_baseline,146983.85635319998,backtest,8,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-28,146989.56997100005,FixedGrowth_1_5,baseline,growth_baseline,147057.05548485,backtest,9,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-29,146823.731872,FixedGrowth_1_5,baseline,growth_baseline,147130.2546165,backtest,10,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-30,146789.73203900002,FixedGrowth_1_5,baseline,growth_baseline,147203.45374815,backtest,11,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-01,146789.73203900002,FixedGrowth_1_5,baseline,growth_baseline,147276.65287979998,backtest,12,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-02,146887.81777599998,FixedGrowth_1_5,baseline,growth_baseline,147349.85201144998,backtest,13,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-03,147069.27435100003,FixedGrowth_1_5,baseline,growth_baseline,147423.0511431,backtest,14,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-04,147070.51544699998,FixedGrowth_1_5,baseline,growth_baseline,147496.25027475,backtest,15,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-05,147070.51544699998,FixedGrowth_1_5,baseline,growth_baseline,147569.4494064,backtest,16,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-06,146943.926897,FixedGrowth_1_5,baseline,growth_baseline,147642.64853804998,backtest,17,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-07,146900.14886000002,FixedGrowth_1_5,baseline,growth_baseline,147715.8476697,backtest,18,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-08,146900.14886000002,FixedGrowth_1_5,baseline,growth_baseline,147789.04680135,backtest,19,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-09,146963.430925,FixedGrowth_1_5,baseline,growth_baseline,147862.245933,backtest,20,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-10,147151.460934,FixedGrowth_1_5,baseline,growth_baseline,147935.44506465,backtest,21,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-11,147417.046216,FixedGrowth_1_5,baseline,growth_baseline,148008.64419629998,backtest,22,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-12,147417.046216,FixedGrowth_1_5,baseline,growth_baseline,148081.84332795,backtest,23,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-13,147270.64787999995,FixedGrowth_1_5,baseline,growth_baseline,148155.0424596,backtest,24,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-14,147270.64787999995,FixedGrowth_1_5,baseline,growth_baseline,148228.24159125,backtest,25,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-15,147336.490732,FixedGrowth_1_5,baseline,growth_baseline,148301.44072289998,backtest,26,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-16,147336.490732,FixedGrowth_1_5,baseline,growth_baseline,148374.63985454998,backtest,27,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-17,147341.768157,FixedGrowth_1_5,baseline,growth_baseline,148447.8389862,backtest,28,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-18,147594.325333,FixedGrowth_1_5,baseline,growth_baseline,148521.03811785,backtest,29,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-19,147594.325333,FixedGrowth_1_5,baseline,growth_baseline,148594.2372495,backtest,30,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-20,146653.38573100002,FixedGrowth_3,baseline,growth_baseline,146544.6615633,backtest,1,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-21,146653.38573100002,FixedGrowth_3,baseline,growth_baseline,146691.0598266,backtest,2,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-22,146371.52579200006,FixedGrowth_3,baseline,growth_baseline,146837.4580899,backtest,3,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-23,146371.52579200006,FixedGrowth_3,baseline,growth_baseline,146983.85635319998,backtest,4,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-24,146371.70022399997,FixedGrowth_3,baseline,growth_baseline,147130.2546165,backtest,5,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-25,146520.83120299998,FixedGrowth_3,baseline,growth_baseline,147276.65287979998,backtest,6,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-26,146729.932149,FixedGrowth_3,baseline,growth_baseline,147423.0511431,backtest,7,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-27,146989.56997100005,FixedGrowth_3,baseline,growth_baseline,147569.4494064,backtest,8,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-28,146989.56997100005,FixedGrowth_3,baseline,growth_baseline,147715.8476697,backtest,9,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-29,146823.731872,FixedGrowth_3,baseline,growth_baseline,147862.245933,backtest,10,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-30,146789.73203900002,FixedGrowth_3,baseline,growth_baseline,148008.64419629998,backtest,11,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-01,146789.73203900002,FixedGrowth_3,baseline,growth_baseline,148155.0424596,backtest,12,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-02,146887.81777599998,FixedGrowth_3,baseline,growth_baseline,148301.44072289998,backtest,13,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-03,147069.27435100003,FixedGrowth_3,baseline,growth_baseline,148447.8389862,backtest,14,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-04,147070.51544699998,FixedGrowth_3,baseline,growth_baseline,148594.2372495,backtest,15,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-05,147070.51544699998,FixedGrowth_3,baseline,growth_baseline,148740.63551279999,backtest,16,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-06,146943.926897,FixedGrowth_3,baseline,growth_baseline,148887.0337761,backtest,17,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-07,146900.14886000002,FixedGrowth_3,baseline,growth_baseline,149033.43203939998,backtest,18,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-08,146900.14886000002,FixedGrowth_3,baseline,growth_baseline,149179.8303027,backtest,19,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-09,146963.430925,FixedGrowth_3,baseline,growth_baseline,149326.228566,backtest,20,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-10,147151.460934,FixedGrowth_3,baseline,growth_baseline,149472.6268293,backtest,21,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-11,147417.046216,FixedGrowth_3,baseline,growth_baseline,149619.0250926,backtest,22,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-12,147417.046216,FixedGrowth_3,baseline,growth_baseline,149765.42335589998,backtest,23,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-13,147270.64787999995,FixedGrowth_3,baseline,growth_baseline,149911.8216192,backtest,24,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-14,147270.64787999995,FixedGrowth_3,baseline,growth_baseline,150058.21988249998,backtest,25,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-15,147336.490732,FixedGrowth_3,baseline,growth_baseline,150204.6181458,backtest,26,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-16,147336.490732,FixedGrowth_3,baseline,growth_baseline,150351.0164091,backtest,27,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-17,147341.768157,FixedGrowth_3,baseline,growth_baseline,150497.4146724,backtest,28,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-18,147594.325333,FixedGrowth_3,baseline,growth_baseline,150643.8129357,backtest,29,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-07-19,147594.325333,FixedGrowth_3,baseline,growth_baseline,150790.21119899998,backtest,30,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-20,146653.38573100002,FixedGrowth_4,baseline,growth_baseline,146593.46098439998,backtest,1,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-21,146653.38573100002,FixedGrowth_4,baseline,growth_baseline,146788.6586688,backtest,2,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-22,146371.52579200006,FixedGrowth_4,baseline,growth_baseline,146983.85635319998,backtest,3,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-23,146371.52579200006,FixedGrowth_4,baseline,growth_baseline,147179.0540376,backtest,4,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-24,146371.70022399997,FixedGrowth_4,baseline,growth_baseline,147374.251722,backtest,5,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-25,146520.83120299998,FixedGrowth_4,baseline,growth_baseline,147569.4494064,backtest,6,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-26,146729.932149,FixedGrowth_4,baseline,growth_baseline,147764.6470908,backtest,7,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-27,146989.56997100005,FixedGrowth_4,baseline,growth_baseline,147959.84477519998,backtest,8,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-28,146989.56997100005,FixedGrowth_4,baseline,growth_baseline,148155.0424596,backtest,9,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
HDD - EDB,Enterprise,Forest,NAMPRD07,NAMPRD07,2026-06-29,146823.731872,FixedGrowth_4,baseline,growth_baseline,148350.24014399998,backtest,10,2026-06-19,V6_16_PILOT_20260814T111027,V6/outputs/v6_0f_r6_phase1_governed_extraction/r6_phase1_viewer_hdd.csv,True,False,False,False,ok,,,,R6P1-20260812T100822
