filter_name,filter_value,filter_label,parent_filter,parent_value,metric_id,db_type,scenario,scenario_status,granularity,entity_key,forecast_version,availability_status,computability_status,enabled,visible,reason_if_disabled,display_order,source_artifact
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD06::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::EURPRD06,hdd_edb,EDB,not_applicable,,forest,EURPRD06,2026-04-16 07:50:38,,accuracy_only,true,true,,419,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD07::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::EURPRD07,hdd_edb,EDB,not_applicable,,forest,EURPRD07,2026-04-06 19:49:02,,accuracy_only,true,true,,420,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD07::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::EURPRD07,hdd_edb,EDB,not_applicable,,forest,EURPRD07,2026-05-01 03:35:00,,accuracy_only,true,true,,421,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD08::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::EURPRD08,hdd_edb,EDB,not_applicable,,forest,EURPRD08,2026-04-06 19:49:02,,accuracy_only,true,true,,422,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD09::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::EURPRD09,hdd_edb,EDB,not_applicable,,forest,EURPRD09,2026-04-06 19:49:02,,accuracy_only,true,true,,423,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD09::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::EURPRD09,hdd_edb,EDB,not_applicable,,forest,EURPRD09,2026-04-16 07:50:38,,accuracy_only,true,true,,424,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD10::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::EURPRD10,hdd_edb,EDB,not_applicable,,forest,EURPRD10,2026-04-06 19:49:02,,accuracy_only,true,true,,425,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD83::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::EURPRD83,hdd_edb,EDB,not_applicable,,forest,EURPRD83,2026-04-06 19:49:02,,accuracy_only,true,true,,426,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::EURPRD83::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::EURPRD83,hdd_edb,EDB,not_applicable,,forest,EURPRD83,2026-04-16 07:50:38,,accuracy_only,true,true,,427,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::FRAP264::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::FRAP264,hdd_edb,EDB,not_applicable,,forest,FRAP264,2026-04-06 19:49:02,,accuracy_only,true,true,,428,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::FRAP264::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::FRAP264,hdd_edb,EDB,not_applicable,,forest,FRAP264,2026-05-01 03:35:00,,accuracy_only,true,true,,429,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP123::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::GBRP123,hdd_edb,EDB,not_applicable,,forest,GBRP123,2026-04-06 19:49:02,,accuracy_only,true,true,,430,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP123::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::GBRP123,hdd_edb,EDB,not_applicable,,forest,GBRP123,2026-04-16 07:50:38,,accuracy_only,true,true,,431,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP265::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::GBRP265,hdd_edb,EDB,not_applicable,,forest,GBRP265,2026-04-06 19:49:02,,accuracy_only,true,true,,432,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP265::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::GBRP265,hdd_edb,EDB,not_applicable,,forest,GBRP265,2026-05-01 03:35:00,,accuracy_only,true,true,,433,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP267::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::GBRP267,hdd_edb,EDB,not_applicable,,forest,GBRP267,2026-04-06 19:49:02,,accuracy_only,true,true,,434,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP302::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::GBRP302,hdd_edb,EDB,not_applicable,,forest,GBRP302,2026-04-06 19:49:02,,accuracy_only,true,true,,435,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP302::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::GBRP302,hdd_edb,EDB,not_applicable,,forest,GBRP302,2026-04-16 07:50:38,,accuracy_only,true,true,,436,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::GBRP302::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::GBRP302,hdd_edb,EDB,not_applicable,,forest,GBRP302,2026-05-01 03:35:00,,accuracy_only,true,true,,437,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::IDNP305::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::IDNP305,hdd_edb,EDB,not_applicable,,forest,IDNP305,2026-04-06 19:49:02,,accuracy_only,true,true,,438,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::IDNP305::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::IDNP305,hdd_edb,EDB,not_applicable,,forest,IDNP305,2026-04-16 07:50:38,,accuracy_only,true,true,,439,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::INDP287::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::INDP287,hdd_edb,EDB,not_applicable,,forest,INDP287,2026-04-06 19:49:02,,accuracy_only,true,true,,440,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::INDP287::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::INDP287,hdd_edb,EDB,not_applicable,,forest,INDP287,2026-05-01 03:35:00,,accuracy_only,true,true,,441,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::INDPRD01::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::INDPRD01,hdd_edb,EDB,not_applicable,,forest,INDPRD01,2026-04-06 19:49:02,,accuracy_only,true,true,,442,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::INDPRD01::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::INDPRD01,hdd_edb,EDB,not_applicable,,forest,INDPRD01,2026-04-16 07:50:38,,accuracy_only,true,true,,443,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::INDPRD01::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::INDPRD01,hdd_edb,EDB,not_applicable,,forest,INDPRD01,2026-05-01 03:35:00,,accuracy_only,true,true,,444,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::ISRP290::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::ISRP290,hdd_edb,EDB,not_applicable,,forest,ISRP290,2026-04-06 19:49:02,,accuracy_only,true,true,,445,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::ISRP290::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::ISRP290,hdd_edb,EDB,not_applicable,,forest,ISRP290,2026-04-16 07:50:38,,accuracy_only,true,true,,446,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::ISRP290::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::ISRP290,hdd_edb,EDB,not_applicable,,forest,ISRP290,2026-05-01 03:35:00,,accuracy_only,true,true,,447,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::ITAP293::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::ITAP293,hdd_edb,EDB,not_applicable,,forest,ITAP293,2026-04-06 19:49:02,,accuracy_only,true,true,,448,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::JPNP286::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::JPNP286,hdd_edb,EDB,not_applicable,,forest,JPNP286,2026-04-06 19:49:02,,accuracy_only,true,true,,449,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::JPNP301::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::JPNP301,hdd_edb,EDB,not_applicable,,forest,JPNP301,2026-04-06 19:49:02,,accuracy_only,true,true,,450,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::JPNP301::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::JPNP301,hdd_edb,EDB,not_applicable,,forest,JPNP301,2026-05-01 03:35:00,,accuracy_only,true,true,,451,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::JPNPRD01::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::JPNPRD01,hdd_edb,EDB,not_applicable,,forest,JPNPRD01,2026-04-06 19:49:02,,accuracy_only,true,true,,452,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::JPNPRD01::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::JPNPRD01,hdd_edb,EDB,not_applicable,,forest,JPNPRD01,2026-04-16 07:50:38,,accuracy_only,true,true,,453,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::KORP216::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::KORP216,hdd_edb,EDB,not_applicable,,forest,KORP216,2026-04-06 19:49:02,,accuracy_only,true,true,,454,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::KORP216::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::KORP216,hdd_edb,EDB,not_applicable,,forest,KORP216,2026-05-01 03:35:00,,accuracy_only,true,true,,455,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::LAMP152::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::LAMP152,hdd_edb,EDB,not_applicable,,forest,LAMP152,2026-04-06 19:49:02,,accuracy_only,true,true,,456,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::LAMP152::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::LAMP152,hdd_edb,EDB,not_applicable,,forest,LAMP152,2026-04-16 07:50:38,,accuracy_only,true,true,,457,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::LAMP215::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::LAMP215,hdd_edb,EDB,not_applicable,,forest,LAMP215,2026-04-06 19:49:02,,accuracy_only,true,true,,458,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::LAMPRD80::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::LAMPRD80,hdd_edb,EDB,not_applicable,,forest,LAMPRD80,2026-04-06 19:49:02,,accuracy_only,true,true,,459,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::LAMPRD80::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::LAMPRD80,hdd_edb,EDB,not_applicable,,forest,LAMPRD80,2026-05-01 03:35:00,,accuracy_only,true,true,,460,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::MEXP297::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::MEXP297,hdd_edb,EDB,not_applicable,,forest,MEXP297,2026-04-06 19:49:02,,accuracy_only,true,true,,461,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::MYSP306::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::MYSP306,hdd_edb,EDB,not_applicable,,forest,MYSP306,2026-04-06 19:49:02,,accuracy_only,true,true,,462,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::MYSP306::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::MYSP306,hdd_edb,EDB,not_applicable,,forest,MYSP306,2026-04-16 07:50:38,,accuracy_only,true,true,,463,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP100::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP100,hdd_edb,EDB,not_applicable,,forest,NAMP100,2026-04-06 19:49:02,,accuracy_only,true,true,,464,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP100::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::NAMP100,hdd_edb,EDB,not_applicable,,forest,NAMP100,2026-04-16 07:50:38,,accuracy_only,true,true,,465,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP101::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP101,hdd_edb,EDB,not_applicable,,forest,NAMP101,2026-04-06 19:49:02,,accuracy_only,true,true,,466,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP101::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::NAMP101,hdd_edb,EDB,not_applicable,,forest,NAMP101,2026-04-16 07:50:38,,accuracy_only,true,true,,467,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP101::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::NAMP101,hdd_edb,EDB,not_applicable,,forest,NAMP101,2026-05-01 03:35:00,,accuracy_only,true,true,,468,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP102::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP102,hdd_edb,EDB,not_applicable,,forest,NAMP102,2026-04-06 19:49:02,,accuracy_only,true,true,,469,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP102::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::NAMP102,hdd_edb,EDB,not_applicable,,forest,NAMP102,2026-04-16 07:50:38,,accuracy_only,true,true,,470,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP103::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP103,hdd_edb,EDB,not_applicable,,forest,NAMP103,2026-04-06 19:49:02,,accuracy_only,true,true,,471,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP103::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::NAMP103,hdd_edb,EDB,not_applicable,,forest,NAMP103,2026-04-16 07:50:38,,accuracy_only,true,true,,472,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP104::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP104,hdd_edb,EDB,not_applicable,,forest,NAMP104,2026-04-06 19:49:02,,accuracy_only,true,true,,473,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP105::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP105,hdd_edb,EDB,not_applicable,,forest,NAMP105,2026-04-06 19:49:02,,accuracy_only,true,true,,474,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP105::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::NAMP105,hdd_edb,EDB,not_applicable,,forest,NAMP105,2026-04-16 07:50:38,,accuracy_only,true,true,,475,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP105::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::NAMP105,hdd_edb,EDB,not_applicable,,forest,NAMP105,2026-05-01 03:35:00,,accuracy_only,true,true,,476,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP106::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP106,hdd_edb,EDB,not_applicable,,forest,NAMP106,2026-04-06 19:49:02,,accuracy_only,true,true,,477,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP106::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::NAMP106,hdd_edb,EDB,not_applicable,,forest,NAMP106,2026-05-01 03:35:00,,accuracy_only,true,true,,478,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP108::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP108,hdd_edb,EDB,not_applicable,,forest,NAMP108,2026-04-06 19:49:02,,accuracy_only,true,true,,479,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP109::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP109,hdd_edb,EDB,not_applicable,,forest,NAMP109,2026-04-06 19:49:02,,accuracy_only,true,true,,480,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP110::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP110,hdd_edb,EDB,not_applicable,,forest,NAMP110,2026-04-06 19:49:02,,accuracy_only,true,true,,481,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP110::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::NAMP110,hdd_edb,EDB,not_applicable,,forest,NAMP110,2026-05-01 03:35:00,,accuracy_only,true,true,,482,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP111::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP111,hdd_edb,EDB,not_applicable,,forest,NAMP111,2026-04-06 19:49:02,,accuracy_only,true,true,,483,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP111::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::NAMP111,hdd_edb,EDB,not_applicable,,forest,NAMP111,2026-05-01 03:35:00,,accuracy_only,true,true,,484,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP113::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP113,hdd_edb,EDB,not_applicable,,forest,NAMP113,2026-04-06 19:49:02,,accuracy_only,true,true,,485,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP113::2026-05-01 03:35:00,2026-05-01 03:35:00,Key,hdd_edb::EDB::not_applicable::forest::NAMP113,hdd_edb,EDB,not_applicable,,forest,NAMP113,2026-05-01 03:35:00,,accuracy_only,true,true,,486,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP114::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP114,hdd_edb,EDB,not_applicable,,forest,NAMP114,2026-04-06 19:49:02,,accuracy_only,true,true,,487,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP115::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP115,hdd_edb,EDB,not_applicable,,forest,NAMP115,2026-04-06 19:49:02,,accuracy_only,true,true,,488,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP115::2026-04-16 07:50:38,2026-04-16 07:50:38,Key,hdd_edb::EDB::not_applicable::forest::NAMP115,hdd_edb,EDB,not_applicable,,forest,NAMP115,2026-04-16 07:50:38,,accuracy_only,true,true,,489,official_metrics_normalized.csv
Forecast Version,hdd_edb::EDB::not_applicable::forest::NAMP116::2026-04-06 19:49:02,2026-04-06 19:49:02,Key,hdd_edb::EDB::not_applicable::forest::NAMP116,hdd_edb,EDB,not_applicable,,forest,NAMP116,2026-04-06 19:49:02,,accuracy_only,true,true,,490,official_metrics_normalized.csv
